scenario,strategy,annual_flow_kinzhal,annual_flow_cruise,annual_flow_shahed,capital_cost,total_cost,lives_saved,cost_per_life,pk_kinzhal,pk_cruise,pk_shahed
12874,hybrid,103.33719014872149,1296.7234709649597,11864.628249105597,3033519743.958799,7249846109.712515,432426.3045422436,16765.506708448353,0.6148216150716395,0.8632047441703046,0.8964235876794503
12875,hybrid,238.6342281221608,1577.8689654384523,7420.2001566544095,2677449318.4983344,6398869024.777053,363478.43530834664,17604.535519001984,0.6612564099876224,0.8934445747033939,0.9664444821382224
12876,hybrid,407.8132805413773,1703.6142770504696,15810.153544560168,4059183142.481756,9701091668.428474,549989.2142473325,17638.694390951914,0.49713213272497037,0.875251943055459,0.9355152771226346
12877,hybrid,120.24167836478425,1408.535890365223,8384.333971824506,3946924918.3555236,9432804359.24396,529958.444617687,17799.13964018217,0.6985126607090573,0.9266029301830625,0.9194068064465477
12878,hybrid,291.85408745131383,2481.1659518088977,14231.201435285479,3736743294.2837467,8930488713.319973,294769.31509966316,30296.534462213356,0.5550133709344603,0.8597080122798582,0.9232813603675263
12879,hybrid,155.9547333030048,2584.069456880037,9352.509794285455,2609786350.6802883,6237160466.596682,257021.2960090654,24267.096008949742,0.6541015481240173,0.9375357594431442,0.9460494541119668
12880,hybrid,121.70234448775933,3020.628431022658,13012.4143286969,3828801825.2247148,9150500527.562279,471300.4713516902,19415.42833878064,0.6033361287450819,0.9278939422617457,0.8978427391759982
12881,hybrid,233.2774396027259,1810.7510564216627,10314.173002266967,2964058623.0218167,7083840123.298836,346313.14589367853,20455.013640959627,0.5055096428133716,0.9337071219424975,0.9337963494397558
12882,hybrid,235.69488044689356,1426.0108459168125,16931.794805034027,2584457294.822689,6176626244.778081,350657.9391616039,17614.391562175715,0.5176564447725925,0.9516920500973698,0.9434197843636124
12883,hybrid,123.79950493509165,2107.914572916613,10697.533893484491,3212471437.8528447,7677524961.774681,363026.1289115055,21148.68421398456,0.6608452314751647,0.9057662445598521,0.9016225224068226
12884,hybrid,91.94978797872989,1532.664317828297,12743.160268293965,3777515211.998049,9027930020.440262,341665.466062982,26423.302666404306,0.5497333689361124,0.8774461021901445,0.9270254897742293
12885,hybrid,321.5334972098772,3586.2593434936884,14313.881173276557,2343699575.9018936,5601236414.078204,355454.92071166006,15757.93747028149,0.5609685788106005,0.9772385131049413,0.8828537451705083
12886,hybrid,180.10826809815507,3169.1248071306704,11437.358057784822,2592332368.6940327,6195446980.586233,590776.1740724308,10486.961479639249,0.47190125642098113,0.9192630505663353,0.8865427975808936
12887,hybrid,284.31505960514,1734.0587780844683,14567.637537549337,2646735683.8362713,6325466131.91198,282822.50177859433,22365.49812031515,0.4712206814978334,0.8492519654330442,0.9492698665712155
12888,hybrid,176.95364353336157,2412.857742417858,8862.390622980825,2865560640.3937016,6848438584.346245,429806.6343741752,15933.766574631847,0.5576172072906768,0.9290123768224138,0.8907244536958708
12889,hybrid,136.08686482282667,857.2099359957729,10876.695717626137,2321891950.4393587,5549118102.029474,496035.7166046609,11186.932545932183,0.5556413729995403,0.868634051828206,0.8890110191703853
12890,hybrid,258.77855212078686,2206.9132527387555,12658.896761940032,3979518786.9302607,9510700846.239841,617759.7208534505,15395.469347047378,0.5102422427138431,0.8973861485526249,0.9655329938970535
12891,hybrid,294.3235740258852,2803.0451395836367,9660.21499782086,2476681620.314464,5919051836.003866,393836.0748241336,15029.22716931658,0.6881456076853482,0.8594913859328087,0.9713440864531826
12892,hybrid,224.12320961261202,1337.4711457584776,8973.253326012984,3537725147.2262154,8454852798.280802,143139.34056604787,59067.289012551606,0.5210217813981439,0.9532274411947311,0.9122563744741442
12893,hybrid,108.39160564230674,2376.8455907749953,10755.05201229989,3276407829.743259,7830327330.356222,419561.87158337364,18663.105159688494,0.5303572988478974,0.8655504612078732,0.9392970306350954
12894,hybrid,161.64944912860514,1472.8049951968549,7934.156278775493,4260077854.435107,10181212408.969994,314604.256349233,32361.96651347313,0.44128582704545805,0.9302281674768391,0.9521453820771317
12895,hybrid,315.79349103050805,2605.1596962810804,7295.566096372097,2864654208.486153,6846272291.592836,372627.59641558724,18372.96098691861,0.5895182215616003,0.8972126592596837,0.8946878603639121
12896,hybrid,162.2108474435484,1773.3861215679053,10320.918539861463,2586966973.3408246,6182624156.30563,277115.5868425331,22310.63299885335,0.7099938992266588,0.9211725022519914,0.8999338700877327
12897,hybrid,157.522886910092,2364.310227226446,12127.206158923038,2975132108.254467,7110304781.719065,339035.4709649909,20972.155985570254,0.6209818686877316,0.8977901830497191,0.9448763297224085
12898,hybrid,188.4988422009878,3549.4826903948288,18085.806526188313,3068180376.28582,7332681980.79483,424349.9752591584,17279.79829930855,0.5422721875138743,0.9294944972481928,0.775339371184227
12899,hybrid,379.54829119365803,3677.1782550195494,14564.237082829362,3019848352.231409,7217172682.639374,613986.020178005,11754.620537690733,0.5458073617884909,0.9248799662105364,0.9169412777823002
12900,hybrid,123.36572247326257,2391.256988004976,9784.254184372658,2869616679.683236,6858132162.481886,298696.4161673086,22960.209066052023,0.5251897867554327,0.9281707129046313,0.9127674905187478
12901,hybrid,345.76717219576597,1937.5135491325448,8835.848521359432,3384457146.651414,8088555720.464343,357947.4969312752,22597.04506892339,0.5175178576775016,0.9070022875479444,0.9755030041632808
12902,hybrid,180.80522105020083,1152.8287252774,7455.824138194989,3698410970.1845016,8838877820.956213,125298.3052942234,70542.67653661322,0.48028668774344146,0.8851863604887618,0.7841019383485449
12903,hybrid,71.79037112699133,3541.6218244600236,6128.83401455027,3595235168.833998,8592296705.561443,503014.3149296474,17081.614678825154,0.6148737335780086,0.8761479223837283,0.967574813720933
12904,hybrid,453.3477593442426,1731.4208990629686,12756.807959125408,3097998872.7949305,7403945571.989372,581996.7579877971,12721.626831028863,0.5706390874266057,0.8348524111422367,0.9223170804032068
12905,hybrid,242.81244588990165,1708.4759005579028,10588.176151962987,2307435363.7051697,5514568127.761694,196365.3215048586,28083.207796063158,0.4852098763006159,0.8716666685257717,0.9216350761651733
12906,hybrid,155.5002697349949,1393.3581060030283,17898.016900220387,4312649507.2575865,10306854048.01165,262929.2635959804,39200.10236612254,0.5294149394307408,0.8867613279262977,0.9675857723507841
12907,hybrid,160.9370112934392,2477.133850185222,6548.213674735687,2531748412.135227,6050656638.3959255,241624.13096289765,25041.607451554697,0.43998940918082907,0.9512967052979671,0.8566319016136581
12908,hybrid,151.93022226310177,1752.9469448338937,10380.285391972533,2451519231.5543976,5858915933.92954,327193.37798370485,17906.584693230954,0.5291693713221696,0.8816271406503102,0.9168954907364435
12909,hybrid,180.09257224798742,1442.5360788620915,15258.634160624135,2535260299.6285024,6059049741.467554,252668.65605453748,23980.2191379042,0.6691203214163121,0.9193312122640818,0.9797907184449921
12910,hybrid,280.00895206251124,540.3525477719782,4943.687401816227,4479345778.557722,10705243515.031147,176535.55561807318,60640.721794262594,0.5250069020060001,0.9111943508031695,0.9341641960916461
12911,hybrid,395.76935883496833,1875.0986245880433,3982.866783854705,2491807143.1341877,5955200508.841853,410417.66202686704,14510.098028997616,0.46735378847622505,0.9167774485330793,0.8831564496604347
12912,hybrid,156.71307372458006,937.2075418416457,8385.33611054639,3745461011.517736,8951323292.854284,321611.5904852383,27832.71361379976,0.4744613532943024,0.914245624616243,0.9673861860747556
12913,hybrid,217.68310512760087,822.1567213321489,7065.688937741472,4381340650.558186,10471019855.411226,579551.6647570973,18067.44849883204,0.5796436740975313,0.8673485631341955,0.9594962230941043
12914,hybrid,142.6938728296074,1572.7858930898415,13038.427305018162,1819083720.3890944,4347450534.900281,349077.84916113614,12454.10026831429,0.597211773713873,0.8960105648428766,0.9400032718615206
12915,hybrid,125.96278244413061,2039.6657610182763,15412.246036518363,2437873582.805111,5826304030.316076,491011.85724168905,11865.913102477716,0.4745782909183409,0.888547380415567,0.9783038508467442
12916,hybrid,43.607950656066144,2506.122611780316,11173.216118260341,3390926018.400069,8104015756.54112,310231.8155076881,26122.452151721,0.5478959011450532,0.9047378767108321,0.9484450033711961
12917,hybrid,238.88982456493846,1581.625415256874,10423.781634020226,2735886033.5444555,6538527648.092495,181499.14319759965,36025.11578235906,0.4922004191516497,0.8785326797330079,0.9918860576074674
12918,hybrid,301.1076684719598,1570.4003037697516,12683.569559235277,3077446452.95827,7354827091.28895,505920.42727575614,14537.517551708068,0.5534901564153406,0.9177194617924205,0.9306424033626142
12919,hybrid,227.10921947343633,1444.5220695239318,9443.509422034274,3927928589.381973,9387404799.217365,286248.43806532724,32794.60619126587,0.5170515975931568,0.9073089792374782,0.9592590865571867
12920,hybrid,408.4455313865136,3722.6408800395284,7968.44758788764,3418686119.7407603,8170359963.830633,325740.3189699621,25082.433730237906,0.5416658608891051,0.865707137411976,0.9279829619568422
12921,hybrid,95.27698902617134,1277.6065593987123,5162.232927975443,2726398645.3029013,6515853622.360063,236072.88967787058,27601.02454479701,0.6456528101463821,0.8977221205826004,0.9245719242140747
12922,hybrid,246.72496935662485,2465.3434964647004,12642.45975849944,2869916588.534959,6858848918.331675,260996.8099292034,26279.435829856197,0.5570217177892596,0.9267534260437689,0.9151934819289179
12923,hybrid,188.94466299587805,1776.7178633302822,8917.09031707389,3144174132.9789877,7514300393.670367,323520.5468542495,23226.65582367374,0.5104496784859374,0.9424453417716546,0.9478472423242363
12924,hybrid,147.21150052079403,1087.2141589372193,14009.424763643028,2410090313.5280957,5759904453.690872,278256.97838409914,20699.946097093172,0.6173697813242408,0.7979296308362761,0.9001666487979393
12925,hybrid,293.10202905548005,2225.2289293850276,6563.872143263116,2528470345.4727197,6042822346.600763,371636.9831586008,16260.013455178416,0.46170035202235754,0.8682790507480876,0.9573120002144264
12926,hybrid,248.16435898338898,1084.4427992371332,8022.011533372312,3419483833.218112,8172266429.071863,247953.95874135132,32958.806024132144,0.6772922343322858,0.8886820197080999,0.8920204266894458
12927,hybrid,313.01137304906257,1622.8698149708925,10066.87036517404,1837941024.0832496,4392517836.703409,272987.45226959523,16090.548485596599,0.5940361563503093,0.9667092514205403,0.8799567888739105
12928,hybrid,288.8359984138096,1409.4327117563776,14814.521334399838,2437751134.9613857,5826011390.70981,756159.9883512121,7704.733760659939,0.5970372898343185,0.8621261724993843,0.8998298161551825
12929,hybrid,212.82682570225776,1680.9519912666522,7951.071388511214,3600522699.513101,8604933440.100658,364410.810406494,23613.277088300434,0.5735402140499166,0.8605351143383522,0.9695215190934977
12930,hybrid,164.90244266724673,1546.336477326438,16055.229845862805,2946646991.621175,7042227851.473317,1260783.2735948619,5585.597460691135,0.48060101041469955,0.8922960209735681,0.9080145364929287
12931,hybrid,129.9071481002576,1564.754483757809,11306.941359628838,3912999667.9975343,9351725986.565258,305553.7930099977,30605.82522783237,0.5574495961253723,0.88133292786321,0.9222094413892951
12932,hybrid,135.18128548241194,2467.542800115607,12917.061595262865,2727553093.6284704,6518612652.598339,418641.49360891,15570.870905328728,0.5900460972093826,0.8783949963523936,0.9537637095370824
12933,hybrid,285.962075853904,1383.775097749347,8142.554564470769,2989601927.136955,7144886379.660652,445750.2714456998,16028.899671754938,0.5784989431713101,0.9130029197050865,0.9278837507818951
12934,hybrid,93.90354005933979,2095.4946863638265,10349.706484535061,2927929656.5004454,6997495062.2836485,527282.3542497724,13270.86902469896,0.6553159067485503,0.9494525125642707,0.9675915548622881
12935,hybrid,102.8401220446554,1508.9365195340902,6664.219739581851,2989154454.439471,7143816959.162724,184813.59546410348,38654.17444654538,0.6338739902265899,0.8552585830192759,0.9620005811733895
12936,hybrid,254.8165012151553,1640.195527731693,13569.330283864052,2511685392.2356133,6002707780.618431,399145.04511063866,15038.91343297158,0.5991309489938136,0.8941622217183395,0.9228053417530987
12937,hybrid,149.47355209739646,1554.9230472000872,11479.515505009063,2507237321.4767656,5992077281.6572895,165252.72650801874,36260.08119972852,0.5392592486098188,0.9068907669222283,0.9252362851409199
12938,hybrid,350.5378331547286,1666.391877438695,12167.382473479976,2684342567.842631,6415343286.084087,334292.8290061068,19190.78942003537,0.5471647948069684,0.9233135685873405,0.8232207706997948
12939,hybrid,113.56086136052019,3170.837559526246,8080.3416969438185,3063198394.790957,7320775482.005388,448737.21014575666,16314.170780772758,0.5476186807881747,0.9292573325768333,0.9408779720507716
12940,hybrid,136.58174041141058,3287.592698107684,12748.205746081097,3452414159.758279,8250967021.093471,562688.9145340195,14663.461120300117,0.4969304806029103,0.843543648392011,0.9377117812673808
12941,hybrid,231.35745779523535,1748.6675283566083,4649.388666693583,2971135992.8953495,7100754416.5210285,331464.8002654467,21422.34834840543,0.6586325544868751,0.9099069213218712,0.9205231322683177
12942,hybrid,142.84928769885457,1511.4694999151063,4855.923972298937,2553115414.517665,6101721899.931482,220178.03531807734,27712.67302443093,0.4917788696520134,0.9490329083818019,0.888325398534178
12943,hybrid,133.87414211380016,2089.390343815864,4738.585330981037,3428902954.6496143,8194777303.116141,185987.83016137863,44060.82535618414,0.6430550576378345,0.8375707483853132,0.9427313714349719
12944,hybrid,149.7910084582524,3077.974380141702,5496.2746856055355,3383312781.175245,8085820787.351738,533424.8053862837,15158.31417231587,0.6283832569277159,0.9330172529806164,0.9240602196709273
12945,hybrid,203.73367198664462,1090.9442832286811,13816.473422942941,3230224029.7343287,7719952099.242832,137012.5096353943,56344.870404800946,0.4873868960889747,0.8808765899727553,0.9030619382237365
12946,hybrid,194.64164062916808,2484.5538671744903,10513.028717753405,2113810277.4600685,5051821155.024054,290991.6269271879,17360.70968216595,0.5931262089742765,0.9225508641714835,0.9448553980020764
12947,hybrid,229.93304590482703,2307.9078900780596,10533.326726019626,3260744778.0890403,7792894010.751921,296795.421156263,26256.786511032315,0.6190411792084293,0.8888333418084533,0.9591408213958813
12948,hybrid,211.42794304732658,3585.5855267643688,11328.536146841896,3765985858.339608,9000375876.467869,922855.0197034389,9752.75171538879,0.4914173355526593,0.8887984645089381,0.9419886333076466
12949,hybrid,189.5345210769333,2887.7082751967187,9987.449366832156,2842140926.307649,6792467521.88803,337124.59669508075,20148.24070529513,0.4936957578088091,0.9232559357179448,0.9417271894080755
12950,hybrid,97.08816559158097,2127.951892093343,15330.129444171554,2178876050.536431,5207322645.578884,523178.1590218151,9953.249300993379,0.4858531068568104,0.9498744097400775,0.8620175291659605
12951,hybrid,144.97643671456277,2623.8350034636,9495.60727198633,3531891319.1802773,8440910460.952091,332588.4176759269,25379.44802749231,0.5591489479223711,0.8893996333728071,0.90814713703876
12952,hybrid,173.73328774081205,2603.96008313025,7753.796999377711,2458547589.444217,5875713092.809633,322720.3176019077,18206.827312489295,0.6437827185473897,0.9534344330269783,0.9117074987993404
12953,hybrid,211.25516398871872,2291.217539087384,11777.619820728394,3706827058.645728,8858991534.18031,446612.52880119183,19835.967338309627,0.39649880339736837,0.9759884867094295,0.9128681336912237
12954,hybrid,275.8310136469854,1915.4939403094197,10425.43191493809,2443296450.611539,5839264208.718809,424711.96398549655,13748.763170981012,0.5560912304695416,0.8986397286708089,0.8792222462402136
12955,hybrid,190.55449453285243,887.622390593257,19426.341585401486,3270337384.3894567,7815819498.41607,244060.38073960494,32024.122369763052,0.5114012495021866,0.8842777894655911,0.8878757311480597
12956,hybrid,139.9782509257779,2194.0666887138946,10537.312067284547,4095628672.114656,9788193287.513594,671223.991342748,14582.603443498543,0.644757724272118,0.8809413759633948,0.9693542654799412
12957,hybrid,289.488278936325,1600.3576256901956,10751.948149949607,3568886109.5433173,8529324765.005079,368508.4748301542,23145.532186027067,0.6454248731307305,0.9649067983058398,0.9381149092855507
12958,hybrid,196.36192116069293,2865.9695085837025,9044.992731088072,3340036230.648806,7982393627.498665,431979.26501036825,18478.64995859714,0.5509052213416707,0.8653634499842495,0.8988279840040004
12959,hybrid,76.92083760887773,1702.5679919022111,8812.395536842583,2855636999.5201116,6824721953.088163,209712.78519604294,32543.184940814655,0.6207124245563087,0.907476728355379,0.8883791132472847
12960,hybrid,72.38058879283251,1253.8128124525635,13286.623992836665,2956929859.745065,7066803004.350807,171900.2152522423,41109.91364368653,0.6051742856005843,0.9433910582190217,0.846673680507514
12961,hybrid,169.91422052110337,1245.425324563544,14686.09110220846,2665497351.4773173,6370304871.936678,163850.80677008245,38878.69091102842,0.5859636392200124,0.9083469557864455,0.9483198382721352
12962,hybrid,289.0924830111686,3406.7343715311367,11607.867255723535,4238012926.39401,10128479166.327215,331434.2555559327,30559.542342230638,0.49812552995010767,0.8206552810108682,0.8621061189856339
12963,hybrid,219.4517735989553,1545.5747438976382,9036.281528591308,3068531988.6028824,7333522303.391727,426323.6631284548,17201.771652966112,0.666020208741816,0.8928789343820905,0.9198130805730681
12964,hybrid,209.93477105884173,2171.876802484146,3996.511652761155,3422410478.324984,8179260854.173206,163447.13862324817,50042.23948530975,0.5300524299186529,0.9423915468670292,0.9788762055976195
12965,hybrid,197.34127834234215,1271.5412545231786,6924.440772002393,2425939615.789035,5797782895.908682,165085.36173852743,35119.909087345826,0.5467575500832427,0.8605731575879049,0.8434925696387062
12966,hybrid,123.68625743880996,1412.8375570930534,9170.43920061316,3647400847.65785,8716968102.355473,304916.57070529804,28588.043221765158,0.6299376923064085,0.9536707088130194,0.8647676812306251
12967,hybrid,317.4745433524916,3048.688911005885,17901.45806115044,2628504646.8166556,6281895552.529432,549381.6623485964,11434.483498547159,0.5193257357379937,0.9220008094019896,0.9789734202230885
12968,hybrid,258.4318510109841,2315.9841278472263,7805.627706198517,2668540675.201599,6377578148.699429,140106.50513593227,45519.50062926671,0.6154417393616283,0.8876608204248045,0.9001932710327777
12969,hybrid,399.64687339118973,854.1188740881566,13150.762269119885,2993707367.4070354,7154698021.806702,420415.1910679448,17018.171973358607,0.6438135201943233,0.8544831294222969,0.8905062010962586
12970,hybrid,293.91177049562975,1679.532696152889,12245.066299736402,3358218587.5747128,8025847865.727114,356919.44986001746,22486.44020065262,0.5767377131387751,0.9487257855647906,0.9000209619067879
12971,hybrid,189.57868500540553,937.868945517173,8112.585066821728,3090437298.5333858,7385874072.750729,228849.81770343997,32273.891003583296,0.5617742354148885,0.8463376743308773,0.9413771617925424
12972,hybrid,100.74300251166358,2441.4632741418877,10189.105183117174,2885528589.582079,6896160231.462797,200873.12244975124,34330.92564779484,0.5695862810620798,0.7744680146658297,0.9673012406154329
12973,hybrid,248.29446718216047,2613.438031234442,5398.904975127051,2064262649.503128,4933406670.165508,271830.79273886356,18148.81463743817,0.4055038602277888,0.8872344704929769,0.930751137364118
12974,hybrid,430.38561834695105,1359.2205860694319,10651.419333621365,3527187141.313943,8429667888.467915,429659.3099900702,19619.423325570977,0.5742647101060578,0.9084340715181141,0.9218327883673675
12975,hybrid,343.3208814078809,2494.137432682239,9941.267871800435,4071796692.368968,9731236946.289803,280267.21512531384,34721.28176654107,0.5976074822736112,0.8403107166758366,0.9216263406041146
12976,hybrid,210.47802900647184,1734.3802081027532,9010.946328631719,2874920787.9742346,6870808516.059464,134135.53341783176,51222.8813722082,0.6126064338550351,0.9314901115789643,0.8038672397744948
12977,hybrid,406.24759181331615,2536.7630034088106,9815.82862663593,2435198767.8470883,5819911457.18177,607583.4683502278,9578.785072912835,0.6351521800932663,0.9047393440131312,0.9407683858617297
12978,hybrid,146.4579711803342,1674.633062512156,8357.716583021738,2842835700.452588,6794127971.153885,290124.3719338251,23417.984245403444,0.5206596702310541,0.9230246854155363,0.9179885243992792
12979,hybrid,169.3310317088407,2786.1798147807417,11192.55476894992,3353906248.387043,8015541753.315699,217821.73003847158,36798.63231230418,0.540627029652763,0.9612251621398334,0.9406117506504297
12980,hybrid,213.14887657894565,1758.0264619062116,6644.5356334333665,3186090539.150278,7614476927.816632,209355.51144563538,36371.036402325284,0.6646174643377682,0.8940822700742804,0.9123170652321908
12981,hybrid,155.08452273401642,2016.9094197851352,6258.84090080416,2413788048.0175996,5768741714.782337,500224.928812458,11532.295538483902,0.5138176520754612,0.933375644584588,0.9338619976211151
12982,hybrid,174.11254951710325,1542.4797703189024,9655.307598243893,3674460199.7893133,8781637580.49957,398605.23673723347,22030.913724017522,0.5514931886252074,0.9304441843077479,0.9510452648024028
12983,hybrid,351.4012253226405,1532.220967223644,10531.47733993895,3284558977.77868,7849807859.201294,505071.7498276593,15541.965793730906,0.5345421443978414,0.9641650082310949,0.8899481764336123
12984,hybrid,140.42938576360507,2127.5674785391325,11502.328752539292,2497709342.543609,5969306247.732248,218749.8639238156,27288.27410750385,0.515586475041025,0.8651867927182736,0.9042491786277784
12985,hybrid,369.69507402041575,3166.916908755485,8114.507912345194,2970887105.876273,7100159598.375999,594681.1570376595,11939.439335432593,0.47531559715502586,0.877575701928587,0.9091038525940393
12986,hybrid,279.64566452908997,2221.2856063322088,7872.970854112956,2274552295.8311334,5435980479.8069515,335893.149310669,16183.659866129601,0.4541471510767662,0.7915175619993488,0.8717882580634699
12987,hybrid,354.47353178250387,2360.236949452129,8474.876677770922,3194478438.924815,7634523272.552048,494726.30196726456,15431.811978044407,0.670386398648709,0.8272994468029266,0.9412314353059599
12988,hybrid,64.84368983309247,1574.1752044982304,10269.689826635991,3745640178.204221,8951751485.51978,200330.45707421034,44684.9251794184,0.5675733167211039,0.8875584026540084,0.9168467637389197
12989,hybrid,223.08004019575148,1818.977413445124,6343.972933150139,2984737168.432276,7133260033.0578165,410718.54892752337,17367.757194517584,0.6637461179767538,0.9287739598395063,0.9341725637744858
12990,hybrid,217.10304365434482,2787.8575243549453,14367.08910753205,4414682612.301872,10550704219.46359,440084.93142273196,23974.24557426828,0.5662190966682475,0.9365506699661093,0.8547004778929538
12991,hybrid,135.20607768077488,1234.8543193930586,6729.665485491301,3197565381.412986,7641900794.334571,129894.87313305934,58831.427369011704,0.5893058317769987,0.8955188278531492,0.9488426188004655
12992,hybrid,121.33094416278382,1133.1946506667484,11662.909594264314,3835865053.587829,9167381023.81496,154737.97319829318,59244.54634071735,0.5590508499461891,0.9445977988528942,0.9603707914301277
12993,hybrid,196.08567241183852,1996.7930259476998,14838.845497572263,3477133997.0127997,8310045263.886951,291305.2406222716,28526.933625139907,0.5398100462091957,0.8906708632078126,0.8869902177660398
12994,hybrid,328.5370082615876,1867.956544675412,7770.232603382661,3298817871.294211,7883885364.016699,347694.4630757312,22674.75097036421,0.6295936137559999,0.9562911610457627,0.903292733705467
12995,hybrid,306.26774102303597,1172.2286476505888,9224.045661097793,2761352512.9512157,6599390300.139793,190043.30928787414,34725.717652828054,0.5413491561307556,0.9097520100777666,0.9112915366729822
12996,hybrid,231.45442724524506,1672.2067799593742,7846.531960230539,2790366172.5976534,6668730401.827,269685.4281425619,24727.811390320116,0.6837930181789645,0.9251917274959969,0.918642289484037
12997,hybrid,77.38789343436632,1954.3573912413185,10488.416430471254,2554714966.7808976,6105544689.539487,464322.70820705907,13149.356216316677,0.33844243125641515,0.9123737551114093,0.9124477424282634
12998,hybrid,241.92588012213542,3180.3877644390127,9601.084737462928,2204669652.314017,5268967091.399654,300150.83340290503,17554.39767287569,0.43765035555017456,0.9406541437514202,0.9055845248619439
12999,hybrid,142.83810093280107,1741.7800165418382,7515.020633316999,3840513463.09599,9178490314.8147,400987.2771205509,22889.729521406538,0.6005287652845208,0.9397683117801746,0.8576373061250224
13000,hybrid,153.06017692076833,2173.140618755379,12183.65970286367,3783905313.301701,9043201802.062654,350716.2166952144,25784.9548198153,0.5730677542932114,0.9121452145758105,0.8810519153682733
13001,hybrid,187.6831448229241,2720.7055499103317,5256.763171896829,2502856250.1203327,5981606905.391216,496715.3882618007,12042.322518581865,0.5467965925300308,0.9478940417628743,0.9569962136734025
13002,hybrid,96.33883954849931,1103.3746912497768,6589.435829909403,3502397811.5076766,8370423564.571144,82944.57115264417,100915.87005937887,0.6211593041539041,0.9233198238648355,0.8973886714643202
13003,hybrid,171.77590024469552,1128.0644135945531,9302.101414650293,2231854470.3968496,5333936422.162561,662764.4251318501,8048.012566609064,0.6816347868885507,0.8900474065397597,0.9330389607760544
13004,hybrid,132.4360509335131,2560.475251031268,11894.85492244176,2420857659.8885083,5785637467.058734,414418.38683665806,13960.860933854095,0.522307252339379,0.8996504626088885,0.94118297742652
13005,hybrid,143.8489130583885,1415.8559961574822,16912.520555937823,3388468800.7482,8098143221.882462,245357.4336638982,33005.493662668756,0.44949451510701127,0.9059363181011422,0.9806195118030006
13006,hybrid,149.11441839812792,1570.6835492101204,8403.702496321826,4477426159.721802,10700655794.388338,347216.5436741803,30818.392698562133,0.5770206978639238,0.8040274881305763,0.9215470800966082
13007,hybrid,378.1353491876874,1746.1001017115582,8139.94973820812,2921720528.951195,6982655792.060572,406624.34333081584,17172.252243589162,0.6211404686924162,0.935402550643304,0.9166509293195397
13008,hybrid,414.98117099486666,1445.0651594765004,9317.334118414712,2545868695.6843843,6084402877.549557,231968.21662174075,26229.46783899751,0.5265749863753113,0.9309008218978623,0.9008017952900143
13009,hybrid,196.60413332462912,1197.686617478935,9182.908796448055,2975856878.8970456,7112036919.983204,240949.3742523236,29516.72708033446,0.4763317829929913,0.8071170520115657,0.9625415163411518
13010,hybrid,202.09939587387132,3252.9641577531843,13078.470681958222,2918293638.7883005,6974465825.153204,286836.0914669766,24315.161280728065,0.552395149600871,0.8896812529732422,0.9207619916890659
13011,hybrid,257.53900538489273,2066.3990028528065,4204.426292279414,3111232218.579831,7435572107.682177,484935.4633654594,15333.116815337024,0.5596943349661412,0.8899857501387834,0.9445536185276333
13012,hybrid,271.32860589812014,2381.3919858121744,7287.22876063887,3459195652.395682,8267174193.673517,384807.1563748441,21483.940869385468,0.7087695592028188,0.8498929872223002,0.8983206986104885
13013,hybrid,177.5827299333918,2474.569373066572,12902.15353992851,3878201658.4695435,9268561796.022356,394956.3069443792,23467.30925182473,0.7096175567566668,0.9032171209625157,0.8850320308707482
13014,hybrid,184.23791405467767,3902.9371941348218,10590.69263258949,3178215493.5820465,7595656259.650437,505898.6126571012,15014.186775006605,0.48890749330719885,0.9327541524653303,0.9524091762288004
13015,hybrid,179.49504988543077,1508.9869396990305,6951.41995704869,2210088232.632401,5281917023.082029,301370.0307390074,17526.351276966478,0.44267226381055064,0.915167536659497,0.8991439035742482
13016,hybrid,342.47970247850486,1457.892279495964,3577.305204822426,3005576193.327459,7183063474.709191,321506.75858273194,22341.873951184156,0.6035044019978414,0.8903363240239107,0.9167274439704498
13017,hybrid,122.00832067532514,2307.4419164275487,13001.486007901405,2722098295.824846,6505576164.302975,457839.803347215,14209.284812594806,0.5601503643289626,0.9310724721476356,0.8567437134431033
13018,hybrid,80.66098105830794,3204.513834423052,13420.222272067076,3635828946.9795394,8689312274.737505,472369.1386353615,18395.17352856765,0.5763348338038572,0.8958908434324174,0.9052590701658932
13019,hybrid,135.17251582383548,1206.2263446168604,7094.0306388341705,3782724801.70209,9040380482.885498,379842.09136676654,23800.365173738264,0.6218543283706239,0.9117808988491382,0.8804988059092919
13020,hybrid,233.3032934651893,1626.8750933395336,9347.63926465609,2012947670.0807605,4810768370.323843,260942.98978104925,18436.089715843445,0.48895658269281095,0.8860544861033453,0.9555273698942839
13021,hybrid,307.9448607576115,2644.35023412863,8211.788951185841,2980123073.7074904,7122232751.380503,335016.7347852937,21259.334271599942,0.6016316425797177,0.9094771019330737,0.8821457145526954
13022,hybrid,565.8212203075382,1403.3599929933553,9883.22523658437,3450283629.250648,8245875240.054916,450850.236135826,18289.61056054701,0.5516385873050309,0.9233378221890144,0.9178835068958933
13023,hybrid,131.03905829354179,2226.887403655442,8976.67361635617,2796992961.924931,6684567847.0653,387030.97111264186,17271.402926356033,0.5980602202958913,0.9315670306327775,0.8837550165537695
13024,hybrid,20.294850410612653,1475.5276023629733,9154.505059687584,3531172713.0434136,8439193055.315905,273193.2161820256,30890.931968431323,0.5570951365294863,0.8634106710142785,0.9105349182753326
