total_capital_cost,annual_opex,total_5yr_cost,patriot_5yr_cost,shelter_5yr_cost,savings_vs_patriot,savings_vs_shelters,prototype_months,partial_months,full_months,ai_accuracy,network_availability,hit_probability,sead_attrition_rate,ew_effectiveness,daily_kinzhal_rate,total_kinzhal_5yr,intercepted_kinzhal,leaked_kinzhal,casualties_without_defense,casualties_with_ai,casualties_with_shelters,lives_saved_by_ai,lives_saved_by_shelters,cost_per_life_saved,shelter_cost_per_life,system_failure_risk,budget_overrun_risk,is_cheaper_than_patriot,is_cheaper_than_shelters,hits_target_budget,hits_target_performance
1433745935.0234084,628890270.0377004,4156511687.538348,761086506653.2516,500000000,756929994965.7133,-3656511687.538348,17.546735383258124,23.760843359443037,46.9544787657764,0.8642802110553893,0.7354248100733555,0.4898468388090888,0.07500039236886466,0.4665015492958389,25.661973298605812,46833.1012699556,22941.046608713674,23892.054661241928,2389205.466124193,1274169.6530049092,124110.57671892113,1115035.8131192836,2265094.8894052715,3727.69344144258,220.74130418937156,0.6886469273287674,0,1,0,0,0
1802750758.127228,605333339.8818626,4423527331.100788,1176335757844.8806,500000000,1171912230513.7798,-3923527331.100788,23.810064039019025,24.843273902624155,43.05193559688395,0.9631491894219106,0.7437423464620208,0.5056783992396569,0.050076590578121694,0.4279036710929683,46.45676079496474,84783.58845081064,42873.22928959978,41910.35916121086,4191035.9161210856,1353636.0822591519,110135.26608286766,2837399.833861934,4080900.650038218,1559.0073976567498,122.52197318141461,0.6377649457329797,0,1,0,0,0
1388501396.6062932,483309235.7307599,3480977457.4030294,1039402537196.7623,500000000,1035921559739.3593,-2980977457.4030294,23.433189944092344,23.024032727433884,40.064360913637536,0.8645719777425536,0.8843866593194711,0.5473261435062917,0.07231962859351183,0.24755681558048973,30.467995691787095,55604.092137511456,30433.57331279266,25170.518824718794,2517051.8824718795,799522.9345863861,64910.578922299595,1717528.9478854933,2452141.30354958,2026.7358298027966,203.90342076789315,0.5815057155259418,0,1,0,1,0
1944062559.765604,560084300.2656666,4368934471.352394,1091081773694.7903,500000000,1086712839223.4379,-3868934471.352394,22.068345362566706,19.976188527614283,35.443402018996885,0.9686682159488458,0.5310680561697,0.3564418492606089,0.11996232016900957,0.3846244726367974,41.24797680616563,75277.55767125227,26832.071864163296,48445.485807088975,4844548.580708898,415166.454170084,114861.08651228617,4429382.126538814,4729687.494196611,986.3530277001288,105.71522972997826,0.8166360662785478,0,1,0,0,0
1927419609.9739406,559882289.4172981,4351416920.305505,285701064964.5333,500000000,281349648044.22784,-3851416920.305505,24.540616167632695,31.915340057103062,38.948194800909846,0.9064424243426511,0.7289942628390861,0.4626272015804033,0.040300055877282734,0.2800759872025826,11.797497147522673,21530.432294228878,9960.563641095448,11569.86865313343,1156986.865313343,480459.85974603595,57791.84656609323,676527.0055673071,1099195.0187472499,6431.992935236324,454.8783350290733,0.6942999575892643,0,1,0,0,0
1776951483.2432773,546081132.8725971,4141197008.2868342,1318627044979.1824,500000000,1314485847970.8955,-3641197008.2868342,20.98675977458683,25.89262428742835,37.73199702894938,0.8998895573573658,0.7148471513792494,0.44349839232083593,0.04897045565515369,0.21723366565335028,52.796548567333495,96353.70113538363,42732.711547704945,53620.98958767868,5362098.958767869,1326395.0725986115,5201.167613546844,4035703.886169257,5356897.791154321,1026.1399560257908,93.33760312276901,0.7147048078717906,0,1,0,0,0
2021484077.737416,573179773.4760644,4503052535.079494,1133557078214.9917,500000000,1129054025679.912,-4003052535.0794945,26.893924064812406,29.215542131543874,35.67286507088733,0.7416190104916315,0.805148468339712,0.5147177299878413,0.08552489728359165,0.47427717049172086,52.26601516040059,95385.47766773109,49096.596538940474,46288.881128790614,4628888.112879061,2325574.702918532,378024.18942471023,2303313.4099605293,4250863.923454351,1955.0324830335012,117.6231488477496,0.6926551408593015,0,1,0,0,0
1482642643.8955624,503554594.45306706,3662770512.969079,1065272907015.7875,500000000,1061610136502.8184,-3162770512.969079,15.620736549545672,26.88094309132766,46.045917675140686,0.9531368929954142,0.6568657591415121,0.4132528640207144,0.05965716027203746,0.20399102510272327,32.86532569518041,59979.21939370425,24786.58419617506,35192.63519752919,3519263.519752919,1613015.5755985486,94559.74830802894,1906247.9441543706,3424703.77144489,1921.4554560969866,145.99802884237457,0.7412694117706876,0,1,0,1,0
2006835168.6847684,512227930.9215933,4224514045.655301,4604779175900.473,500000000,4600554661854.817,-3724514045.655301,16.37747725325082,26.086666276258963,56.36058451797203,0.8841885460661094,0.5629378138623935,0.3520767756875675,0.08640368663712635,0.258968295161075,183.6192944971036,335105.2124572141,117982.76271803322,217122.44973918085,21712244.973918084,6876641.055231517,695272.8007911026,14835603.918686567,21016972.17312698,284.7551113395664,23.790296522318144,0.8247561905841613,0,1,0,0,0
1591657632.4110436,548187788.0110393,3965023871.729551,1058036074291.3496,500000000,1054071050419.6201,-3465023871.729551,22.814876769746274,19.952850822143315,45.17819134787473,0.8983966736832592,0.6316679939693142,0.44141334584955005,0.061060886423979804,0.5682388479227511,40.943984981883254,74722.77259193694,32983.62906096194,41739.143530975,4173914.3530975003,1282759.542240142,305077.83585753705,2891154.8108573584,3868836.517239963,1371.4325697259158,129.23782066570783,0.7495030357424954,0,1,0,1,0
1589333785.1218646,571500568.978982,4063632165.768606,790190090685.5778,500000000,786126458519.8092,-3563632165.768606,19.589583455447425,20.884838669060674,29.029314211042994,0.8893518630790749,0.8723737484369435,0.5477432890945312,0.145365094187402,0.2654792667390738,47.047101113208754,85860.95953160597,47029.76437865429,38831.19515295168,3883119.515295168,998952.9311834223,84686.98073983485,2884166.5841117455,3798432.534555333,1408.945027015528,131.63324488492802,0.5750348927183877,0,1,0,0,0
1581924268.6058679,487679308.8208537,3693320458.895117,1413038174407.3364,500000000,1409344853948.4414,-3193320458.895117,17.291885293305548,24.90071495778264,49.5137679035173,0.8971008794033469,0.7176981951166505,0.46000303702966183,0.09314822886116558,0.31995602225474074,63.206688956119464,115352.20734491802,53062.36570673755,62289.84163818046,6228984.163818046,3191759.685776954,117726.65659663771,3037224.4780410924,6111257.507221409,1216.0182711543218,81.81622185109555,0.7038281109022348,0,1,0,1,0
1577868782.5072582,629484006.8635387,4303205104.75816,1833361147017.1614,500000000,1829057941912.4033,-3803205104.7581596,13.53522859918413,27.478179315071646,54.37619267404257,0.9741357221979757,0.6270437877230823,0.4064474829944215,0.041094396437512504,0.2744497030544375,49.116855459895305,89638.26121430894,36433.245650552344,53205.01556375659,5320501.556375659,2120489.8290403974,326051.77105893893,3200011.7273352616,4994449.785316721,1344.7466670197355,100.11112765012868,0.7517314101436043,0,1,0,0,0
