total_capital_cost,annual_opex,total_5yr_cost,patriot_5yr_cost,shelter_5yr_cost,savings_vs_patriot,savings_vs_shelters,prototype_months,partial_months,full_months,ai_accuracy,network_availability,hit_probability,sead_attrition_rate,ew_effectiveness,daily_kinzhal_rate,total_kinzhal_5yr,intercepted_kinzhal,leaked_kinzhal,casualties_without_defense,casualties_with_ai,casualties_with_shelters,lives_saved_by_ai,lives_saved_by_shelters,cost_per_life_saved,shelter_cost_per_life,system_failure_risk,budget_overrun_risk,is_cheaper_than_patriot,is_cheaper_than_shelters,hits_target_budget,hits_target_performance
2347205934.4948845,643289929.6033628,5132314677.164386,4634786393173.401,500000000,4629654078496.237,-4632314677.164386,22.866725750650563,31.273953159256553,49.44368483024749,0.94890656199332,0.7758952142240629,0.4971954355402322,0.10937295583854906,0.26540159047858913,159.35862551793224,290829.4915702263,144599.09572920296,146230.39584102336,14623039.584102336,7139846.692818012,168126.81455362876,7483192.891284324,14454912.769548707,685.8455677578476,34.59031596879089,0.6339388362632447,1,1,0,0,0
1379944297.3161721,524848624.30178875,3652264171.843446,1247128289550.427,500000000,1243476025378.5835,-3152264171.843446,21.26372197748311,27.13308232963466,36.31711029599616,0.9151309669039305,0.8383711364008647,0.5201582439234769,0.04426710169078718,0.20100236798945612,43.38214169578856,79172.40859481413,41182.18102187051,37990.22757294362,3799022.7572943624,865323.3765066053,47010.99421689817,2933699.380787757,3752011.7630774644,1244.9347045445193,133.2618423322563,0.6009245100807554,0,1,0,1,0
2026845334.9272969,507413080.270273,4223678428.330366,3372798946914.636,500000000,3368575268486.3057,-3723678428.330366,27.120243224136196,21.928787839884453,44.41907959027469,0.8828572958988415,0.8413111269594423,0.5360398670778206,0.07394511074745048,0.31691599893160466,89.47053312910953,163283.7229606249,87526.58515178505,75757.13780883985,7575713.780883985,2205263.467911823,210705.1986309923,5370450.312972162,7365008.582252992,786.4663449409815,67.88858348445366,0.6018522791477428,0,1,0,0,0
1815231743.6952033,595601716.2566054,4393875479.215853,1660211825664.0247,500000000,1655817950184.8088,-3893875479.2158527,23.186506747746833,22.117819645740177,34.29685504883107,0.9267257018081704,0.8058469075911494,0.5030064577134558,0.06283903898998856,0.20747173321156162,52.08202322039011,95049.69237721196,47810.60906941505,47239.083307796915,4723908.330779691,1184029.0242038253,143925.3551635865,3539879.306575866,4579982.975616105,1241.2500819035154,109.17071147687822,0.6243552597691464,0,1,0,0,0
1306009622.7273762,474466537.6895748,3360201428.6493683,3172313863889.9,500000000,3168953662461.2505,-2860201428.6493683,18.66359613817106,27.650003091188168,56.29708269193868,0.9261314932099319,0.8182889685959369,0.5252372743143293,0.06426815198972521,0.2941721279769679,113.00893934902447,206241.31431196965,108325.62578022381,97915.68853174584,9791568.853174584,3133912.448434708,296724.6356068701,6657656.404739875,9494844.217567714,504.71235287196475,52.66015834939992,0.6019525114875017,0,1,0,1,0
1736782677.68542,447382952.05119735,3673716731.4290247,2064294090299.749,500000000,2060620373568.32,-3173716731.4290247,26.24486069647855,24.328413502395193,28.967976400716342,0.9332353851142499,0.7608951849372401,0.5176947895629591,0.12834380341655166,0.45920141131143716,54.64844749583068,99733.416679891,51631.47016049109,48101.94651939991,4810194.651939991,2194288.567128928,601806.5362690642,2615906.084811063,4208388.115670927,1404.3763852074082,118.81033456446946,0.6323878751247057,0,1,0,1,0
2072604031.0186129,508508748.14607286,4274180792.9287176,751412014479.4485,500000000,747137833686.5198,-3774180792.9287176,22.183795164266826,31.400726987574842,42.615192702682705,0.956798820690901,0.881203742290658,0.5828583092329888,0.05719666286168536,0.35314398631783606,24.119501337966007,44018.08994178797,25656.309479136165,18361.780462651805,1836178.0462651805,507881.27963541093,108911.47531176986,1328296.7666297695,1727266.5709534106,3217.7905572814225,289.47471595192843,0.5085719334792766,0,1,0,0,0
2359881973.975023,660430258.8142343,5219199372.089924,1069301211948.3701,500000000,1064082012576.2802,-4719199372.089924,17.888705102791477,24.988983764392557,46.67343942947588,0.8889815160447638,0.7517269332367411,0.47724411080685175,0.0643309302793575,0.29963050207528885,44.004301359385096,80307.8499808778,38326.44845493407,41981.40152594373,4198140.152594373,1077329.0372335855,68445.26592510997,3120811.115360787,4129694.886669263,1672.3855366961382,121.0743199489168,0.6810714343831097,1,1,0,0,0
1521085421.4236274,630227144.768442,4249639141.8968687,1129562943485.4172,500000000,1125313304343.5203,-3749639141.8968687,17.471078940339783,30.83639855097252,56.271868491175674,0.8962017592160946,0.6477207605722828,0.4267231880637177,0.10220232231782594,0.4025809412695564,54.43324431370597,99340.67087251341,42390.96777910742,56949.70309340599,5694970.309340599,2847792.292560865,111965.91549855584,2847178.016779734,5583004.393842043,1492.5793599317585,89.55751504539228,0.752292103001432,0,1,0,0,0
1678043386.7432406,469566131.3833755,3711018997.8859305,1019187208280.6609,500000000,1015476189282.7749,-3211018997.8859305,22.925490277745027,33.40610957801108,45.34622529241842,0.8771520455310288,0.7089398350115023,0.42432725271693683,0.07987044867874081,0.1286877311453295,33.04775289877581,60312.14904026586,25592.08850771045,34720.060532555406,3472006.053255541,1127916.1767201552,187058.43969654528,2344089.876535386,3284947.6135589955,1583.138528532402,152.20942883113054,0.736132935333788,0,1,0,1,0
1663434490.5842113,440647684.7613412,3571208361.725922,2941447254152.018,500000000,2937876045790.292,-3071208361.725922,17.695714280028305,26.407435522397414,37.196001533675414,0.8216130385609225,0.7321204461186179,0.4414396413347232,0.08492490382743116,0.21360052710058353,83.72012083609224,152789.22052586832,67447.21870875124,85342.00181711708,8534200.181711707,3275334.928812543,82376.27525132334,5258865.252899164,8451823.906460384,679.0834505138057,59.158828382334285,0.7344653574656367,0,1,0,1,0
1750188854.1850452,537532542.9168,4077423458.4481907,1092828482575.1831,500000000,1088751059116.7349,-3577423458.4481907,13.824570859005478,30.891980512805638,26.37074085466485,0.866394275934523,0.7959936125367928,0.4955008446262172,0.052148862009785635,0.2635349540428979,39.15495036856332,71457.78442262806,35407.39253653035,36050.39188609771,3605039.1886097705,545435.8029189585,15122.396434096276,3059603.385690812,3589916.7921756743,1332.6640562360244,139.27899417885234,0.6582806621102961,0,1,0,0,0
1147030002.9823313,592392734.9147178,3711780528.6467886,552078042630.8228,500000000,548366262102.17596,-3211780528.6467886,18.592342899330333,22.646184433750136,50.54394842993983,0.9151323035905963,0.588247451401565,0.38879007110393127,0.05716188884108804,0.39289619165345313,31.539916464827826,57560.34754831078,22378.891616074747,35181.45593223604,3518145.5932236034,883793.7530511529,23837.30234765578,2634351.8401724505,3494308.2908759476,1408.9919471059748,143.08983592133504,0.7907048783996811,0,1,0,1,0
1592559916.512397,499653426.86430156,3755797771.5221334,620319478056.1865,500000000,616563680284.6644,-3255797771.5221334,13.715989265396829,31.298475335645946,39.95161897819827,0.8341708930883677,0.7867821751938622,0.4601556181209568,0.06626815230372468,0.10272314796331913,22.94388575332821,41872.59149982398,19267.908223927825,22604.683275896157,2260468.3275896157,971088.8939079433,133344.45270440474,1289379.4336816724,2127123.874885211,2912.872404671363,235.05918291993328,0.6979949028642984,0,1,0,1,0
1171396193.4713006,709110216.0449588,4241472330.74393,1825741263072.8298,500000000,1821499790742.086,-3741472330.74393,27.90578500595864,27.896661300248347,34.58396959081042,0.9341539536343307,0.6187668832096007,0.3857036329858109,0.08629712222084451,0.19524639908480856,57.27862656807911,104533.49348674438,40318.94820653591,64214.54528020847,6421454.528020847,2168363.5477037732,93391.95936021286,4253090.980317073,6328062.568660634,997.2681869193692,79.01312519825915,0.7770542244011135,0,1,0,0,0
1603541054.805506,496199541.0598202,3751825391.801717,878942109974.3759,500000000,875190284582.5741,-3251825391.801717,24.732048997337497,23.791711272527692,42.63641514553838,0.8989004215789187,0.7904983087718562,0.5252712578981021,0.08878032301074737,0.42489844234512797,27.896930527598535,50911.89821286732,26742.556816252956,24169.341396614367,2416934.139661437,735140.3249169672,36680.029140814375,1681793.8147444697,2380254.1105206227,2230.8474195285144,210.06160551935236,0.6267531366811473,0,1,0,1,0
1319646744.630581,581463961.761855,3837081401.8911023,823339942984.5447,500000000,819502861582.6536,-3337081401.8911023,16.878422994022962,22.313915612405616,45.27946441033648,0.8786796517379978,0.6623120399723178,0.4369927049045948,0.023554034260656657,0.42468951819894507,29.125581210623988,53154.185709388774,23227.99139014696,29926.194319241815,2992619.4319241815,856904.761890276,116537.2509023327,2135714.6700339057,2876082.1810218487,1796.62642005928,173.8476053637501,0.745687676237524,0,1,0,1,0
1179217223.6441293,400164693.780182,2911720929.7755527,1774096237587.824,500000000,1771184516658.0483,-2411720929.7755527,17.917933321963794,25.070645469722415,35.38946203345882,0.889770117804534,0.8081542212713679,0.5127102182727126,0.1259238001823913,0.2966863334284801,62.23502184206838,113578.9148617748,58233.07022995839,55345.844631816406,5534584.463181641,2090991.7978369403,192014.87166355207,3443592.6653447007,5342569.591518089,845.5474304723239,93.58792458104887,0.6313247062454796,0,1,0,1,0
1679070690.613833,610630399.6989707,4322780760.488499,1655786172380.082,500000000,1651463391619.5935,-3822780760.4884987,16.1183814320603,31.56410119074474,36.92903752744728,0.9201015725911001,0.7346510020419812,0.4772699746392648,0.09995636579029918,0.3367686210306636,51.103045823142885,93263.05862723576,44511.657625801075,48751.401001434686,4875140.100143469,2547483.902394065,275230.0470940206,2327656.197749404,4599910.053049448,1857.1388526656851,108.69777761600616,0.6773876700165773,0,1,0,0,0
1844891179.9141026,693920992.406725,4849205927.800005,747636532845.1711,500000000,742787326917.3711,-4349205927.800005,15.268683990675264,27.086142090518003,33.12412817235037,0.9565236697089076,0.7296985487018744,0.49798754343873874,0.06514577894711004,0.4452141967352581,25.467918614518013,46478.95147149538,23145.938864898333,23333.012606597043,2333301.2606597045,867766.0890932006,79523.40242531597,1465535.1715665038,2253777.8582343883,3308.82944461627,221.84972586060476,0.6524176754294432,0,1,0,0,0
1129674818.0032272,477805443.5242516,3198322338.8418856,1278902955008.1902,500000000,1275704632669.3484,-2698322338.8418856,15.713766939944154,26.843423499764437,38.11432840260504,0.9596280606323699,0.6027648292565525,0.3751094232425955,0.02375983112678027,0.16277457173480575,47.23796798116455,86209.2915656253,32337.91763733446,53871.37392829084,5387137.392829084,1429152.9583494884,77978.62619609569,3957984.434479595,5309158.766632988,808.0684479150582,94.17687848071168,0.783025439765133,0,1,0,1,0
1168756089.4148405,775034382.2475442,4524249366.292351,1087380897764.6287,500000000,1082856648398.3363,-4024249366.292351,13.157426420101942,25.288038486828533,35.40818095264623,0.9591346744466123,0.576006710304842,0.3620927512137189,0.07635550839394276,0.19512924342609958,45.95267873477259,83863.63869095998,30366.415660402985,53497.223030557,5349722.3030557,3236884.220072707,181310.0637446835,2112838.0829829928,5168412.239311016,2141.313810429253,96.74150916155507,0.7999553388203023,0,1,0,0,0
1459145924.8806734,472447973.81524235,3504598405.600565,1308045321286.3013,500000000,1304540722880.7007,-3004598405.600565,16.929090113682292,22.184279152318332,40.5791596454704,0.8817441065790257,0.822029305275408,0.5241537247466812,0.09366874882311192,0.32037740829115796,46.454104166149136,84778.74010322217,44437.092404434734,40341.647698787434,4034164.769878743,1390452.6672893954,21914.455294871543,2643712.102589348,4012250.3145838715,1325.635420803965,124.61834651307323,0.6200831617370808,0,1,0,1,0
2025851576.2338305,553629952.5721092,4422779540.057223,345801510140.00446,500000000,341378730599.9472,-3922779540.0572233,13.498967870694655,19.7107940319612,38.515560082779956,0.8729583446536502,0.7034407698223797,0.45145727839480276,0.09385773099485872,0.3489888909437374,18.9554711469719,34593.73484322371,15617.593381833236,18976.141461390478,1897614.1461390478,526171.5596785996,47235.429994301914,1371442.5864604483,1850378.716144746,3224.9104583167136,270.2149541807027,0.7227716020192285,0,1,0,0,0
1499767504.1578417,533240758.51349217,3808420927.971488,1850438225850.178,500000000,1846629804922.2065,-3308420927.971488,13.818490200118601,27.11201547426407,40.33422747440103,0.9398697421563064,0.6528138613704149,0.4331736335987368,0.08500891929796249,0.37964829890683505,64.52759603807345,117762.86276948405,51011.7671688468,66751.09560063726,6675109.560063725,2370853.2704542503,229129.62006832234,4304256.289609475,6445979.939995403,884.8034763090341,77.56772510222186,0.7342219872914647,0,1,0,1,0
921953818.5106672,659729301.0373434,3778236436.2834215,1023669119662.1215,500000000,1019890883225.838,-3278236436.2834215,19.412503452888743,24.10145635940097,40.44972247226631,0.8502909020110659,0.6073234077207733,0.37512716931983825,0.04834588097413631,0.25695723978346274,34.09659438374346,62226.28475033182,23342.770055682195,38883.514694649624,3888351.4694649624,2497607.424572793,216373.52488194767,1390744.0448921695,3671977.9445830146,2716.70150245106,136.16639520877607,0.8062837415025642,0,1,0,1,0
2046352586.0514598,648286199.5278776,4853092562.799322,831665803151.9347,500000000,826812710589.1354,-4353092562.799322,22.59507955709225,34.42428310503465,51.81751375998204,0.7225003050262321,0.8187445807487155,0.48385156571069654,0.09316870977366892,0.2620989179427667,65.34364546234764,119252.15296878443,57700.34092831783,61551.8120404666,6155181.20404666,1737763.1327590777,486028.711139004,4417418.071287583,5669152.492907656,1098.626501834532,88.1966044528738,0.7137808919803807,0,1,0,0,0
1208463330.145964,499595712.9585029,3371451314.146973,1147362666247.7212,500000000,1143991214933.5742,-2871451314.146973,18.840340309926013,27.642716002139295,45.60491554687835,0.9502596459550671,0.4333478088263664,0.2644349817436565,0.09342735473101081,0.11013761085803683,34.46187413317051,62892.920293036186,16631.088229494268,46261.83206354192,4626183.206354192,1855175.9570318079,78156.23529456653,2771007.2493223846,4548026.971059626,1216.6880165944783,109.93778251132646,0.8911075426477811,0,1,0,1,0
1535070793.7581747,630281612.7019837,4263860331.8789825,2374697822489.9683,500000000,2370433962158.0894,-3763860331.8789825,17.959051463593184,24.583428590958288,47.18173898934866,0.8511120970181989,0.8022328498738982,0.5231534177310677,0.07561255067415266,0.41862965957385384,81.39194540774956,148540.30036914296,77709.36580891653,70830.93456022644,7083093.4560226435,2128083.7833961737,179110.35900062576,4955009.672626469,6903983.097022017,860.5150370208796,72.42196178256452,0.642796034405597,0,1,0,0,0
1427727023.715149,581213329.4787208,3944076574.3529344,940535811895.3733,500000000,936591735321.0204,-3444076574.3529344,21.270160509976318,30.043852200994394,41.27790253334197,0.903887070379486,0.775901688491151,0.5482247147538117,0.054463835330541124,0.5934217356996676,40.044998140197826,73082.12160586103,40065.42527097654,33016.69633488449,3301669.633488449,1004613.0184729645,20155.758489175925,2297056.6150154844,3281513.874999273,1717.0132196878167,152.36869903532275,0.6155149291087777,0,1,0,1,0
2293704025.264126,384956443.00939035,3960363964.482304,3075845352662.6895,500000000,3071884988698.207,-3460363964.482304,27.137743929042667,29.70877911394046,38.79044846018721,0.816408703643586,0.3806758623541542,0.23695187204499218,0.09253141848715693,0.316859136138017,89.41385549220914,163180.28627328167,38665.87431329183,124514.41195998984,12451441.195998983,3967922.928575262,701397.9977253015,8483518.267423721,11750043.198273681,466.8303691511929,42.55303504530605,0.9263584178585229,0,1,0,1,0
913059478.0980489,373137203.38574517,2528548295.1010594,2458380278085.5576,500000000,2455851729790.4565,-2028548295.1010594,17.688074525802733,28.64582940307698,32.94676928747398,0.9549271057535783,0.8385486646140277,0.5442031546641682,0.07125939992235349,0.2978858081157129,116.78309371479877,213129.14602950774,115985.55362013831,97143.59240936943,9714359.240936944,3299581.465576326,849411.5349588664,6414777.775360618,8864947.705978077,394.17550905867705,56.40191195519687,0.5642277732864416,0,1,0,1,0
1810253193.4161136,511565441.31533575,4025063837.0918193,1434438717670.909,500000000,1430413653833.8171,-3525063837.0918193,20.649135204014335,25.834711206538906,41.07829229930872,0.949747892769643,0.7959562508318909,0.5156674301935797,0.11432042366124066,0.29795285856129744,58.37270576104151,106530.18801390076,54934.14829116709,51596.039722733665,5159603.9722733665,2829628.423593414,170664.7551938989,2329975.5486799525,4988939.217079468,1727.5133377997117,100.22170610703505,0.6101771983962465,0,1,0,0,0
1339647791.3729677,415390553.4806011,3138071501.867654,1011805863650.692,500000000,1008667792148.8243,-2638071501.867654,18.204479085284724,29.10170113111749,33.36808189835196,0.8494801798640004,0.6464617490313532,0.44582304903742964,0.09688870879040204,0.578757730774925,37.23037267252582,67945.4301273596,30291.638827539093,37653.791299820514,3765379.1299820514,862862.4391454792,96155.40244433309,2902516.690836572,3669223.727537718,1081.155368296328,136.26860533127854,0.7551734002534745,0,1,0,1,0
1459611964.7308726,608380157.3165792,4093579662.70771,1583572971510.9336,500000000,1579479391848.2258,-3593579662.70771,20.31158897960121,19.070743442560666,34.52317979688174,0.8698409481548046,0.6227499614132055,0.41003826932638326,0.0763157184734344,0.42759912359486474,54.790460878051526,99992.59110244404,41000.78900110687,58991.802101337176,5899180.210133717,2553788.287964245,245856.7971320829,3345391.9221694726,5653323.413001634,1223.6472610518651,88.44355142500592,0.7778849688292264,0,1,0,0,0
2153406775.656192,593264477.5693029,4721931490.806469,1154990921384.7712,500000000,1150268989893.9648,-4221931490.806469,23.484777898116388,23.519033777546674,32.75522032348931,0.8903712582221145,0.803213935029422,0.5322595388182803,0.10250207435477461,0.42549570563902017,50.30458670692231,91805.87074013322,48864.55042095396,42941.32031917926,4294132.031917926,2302752.6460395018,400074.9745069862,1991379.3858784242,3894057.0574109396,2371.1862863959304,128.40078936399493,0.6193500123422071,0,1,0,0,0
837874731.1902583,456206094.09355307,2813008372.5679045,954548575252.624,500000000,951735566880.0562,-2313008372.5679045,21.012815316222756,24.426411945904114,28.456765957771804,0.9511807559541524,0.8403322799236821,0.5442173425927137,0.061320912274906075,0.29536515527298185,36.801263191381665,67162.30532427154,36550.89132597552,30611.41399829602,3061141.399829602,1502917.9674500807,30191.004484208173,1558223.4323795212,3030950.3953453936,1805.266378437292,164.96475850210086,0.5650027824109566,0,1,0,1,0
1397802975.8488412,522628435.4950533,3660510594.732958,336678724634.09515,500000000,333018214039.3622,-3160510594.732958,19.26311847385386,25.28364032716228,46.65966831269061,0.8947656971820694,0.6162262651460564,0.38994891573998985,0.11833002553953076,0.283650700481582,12.40873764289029,22645.94619827478,8830.762165923396,13815.184032351386,1381518.4032351386,694339.1879211251,94466.22859298608,687179.2153140135,1287052.1746421526,5326.864540075256,388.484639435086,0.7849906984788654,0,1,0,1,0
1630267262.1407425,499029385.1283171,3790803343.0130334,2526365292945.561,500000000,2522574489602.548,-3290803343.0130334,13.141200873728241,22.39061447925196,40.82914176214255,0.8707119502775236,0.6106340967487114,0.3772745109146816,0.03065694655493488,0.23575752214039278,100.53383708821144,183474.25268598588,69220.15894754203,114254.09373844384,11425409.373844385,5720365.724776877,577503.7974640077,5705043.649067508,10847905.576380378,664.4652655081161,46.09184662232607,0.7994082714857299,0,1,0,1,0
1260351941.5281963,531424509.20693135,3561141956.3410387,591034157817.8234,500000000,587473015861.4823,-3061141956.3410387,15.200263644633509,24.12233669279349,27.97468979176966,0.9478960312030509,0.6876750926185018,0.4852445311754599,0.08883173834195873,0.54821566441071,31.045201427870033,56657.492605862804,27492.738437108983,29164.75416875382,2916475.416875382,888362.0461775761,51170.92398391095,2028113.370697806,2865304.492891471,1755.888999003921,174.50152374396828,0.6836960255410063,0,1,0,1,0
1554747499.7428775,510716398.42161393,3765882232.0178494,1007596837618.1937,500000000,1003830955386.1759,-3265882232.0178494,22.585152526064228,21.691902881982646,39.87637101195838,0.8120566507095721,0.7529964229169264,0.46430483696252783,0.12666837212668924,0.29299082491222195,40.165930903053365,73302.8238980724,34034.8556988874,39267.968199185,3926796.8199185003,1853990.317392642,372432.1071322281,2072806.5025258583,3554364.712786272,1816.8035595357603,140.67211454168674,0.7160888501084817,0,1,0,1,0
2082180563.9398339,566395657.2127651,4534377348.189111,1624626343979.992,500000000,1620091966631.8027,-4034377348.1891108,19.929691819684052,22.87095575278111,29.960343647956847,0.9047651803091871,0.7576129577653177,0.5105894077031795,0.07372048964571899,0.459938120315684,74.26988192119491,135542.5345061807,69206.58241209858,66335.95209408212,6633595.209408212,1334743.5365597787,226167.95027932827,5298851.672848433,6407427.259128884,855.7283026855564,78.03444031106754,0.650010453108572,0,1,0,0,0
1204404437.764381,652336674.6033603,4028680851.856517,1107504060345.7705,500000000,1103475379493.914,-3528680851.856517,26.495028407249997,28.106521157044632,27.80312938744552,0.9636895211908986,0.7360991364802763,0.5026395869543794,0.09092875208254972,0.43984947469956237,41.47353137050358,75689.19475116904,38044.38558663718,37644.80916453186,3764480.9164531855,946140.6572222658,36087.52169516799,2818340.2592309196,3728393.3947580177,1429.4515499543977,134.10602022388017,0.6434420413063664,0,1,0,0,0
1493553648.1157873,491185684.332356,3620130609.380556,1978912090507.8398,500000000,1975291959898.4592,-3120130609.380556,26.43111311551236,33.83054671811881,34.404646792264344,0.9600535057818911,0.33929977114331455,0.238839311646775,0.030079323542915183,0.5299269477907061,102.66302284566568,187360.01669333986,44748.937417165565,142611.0792761743,14261107.92761743,3601386.6533316304,932205.6815244346,10659721.2742858,13328902.246092996,339.6083740119278,37.51246657589986,0.9221990651613177,0,1,0,1,0
1226705220.2496219,481229436.9836145,3310176840.8909845,654485852892.1471,500000000,651175676051.2561,-2810176840.8909845,26.044048800049453,23.11400664530768,36.58551854167109,0.8256377121056696,0.8043624840500249,0.49256544755497184,0.12070198735086422,0.2571438571709262,30.40649101891085,55491.8461095123,27333.36601458355,28158.48009492875,2815848.009492875,1093873.8859672023,383890.6973168762,1721974.1235256728,2431957.312175999,1922.3150892148892,205.5957139941013,0.6728813749837173,0,1,0,1,0
1475928544.233304,685138105.1874788,4442217986.802697,1898274384788.7842,500000000,1893832166801.9814,-3942217986.802697,16.372214447499942,19.057281593679885,40.97065445196523,0.9780412053749921,0.7874515810657058,0.5259060148687895,0.07766005820460835,0.3606053941831698,87.27383445388419,159274.74787833865,83763.54792592827,75511.19995241037,7551119.995241038,2390817.8489722004,149555.86376894565,5160302.146268837,7401564.131472092,860.8445515181022,67.55328888848732,0.5949681744059508,0,1,0,0,0
1387682567.5056663,522113144.8666589,3648159247.6355553,749058790192.5597,500000000,745410630944.9242,-3148159247.6355553,15.933005814640751,19.548773344345317,35.38971140474502,0.9487725146647153,0.7254587087817053,0.49529073270806817,0.04023644433512271,0.4539299718864577,26.214285556821398,47841.071141199056,23695.239179063297,24145.83196213576,2414583.196213576,775281.3050903712,46038.63092322701,1639301.891123205,2368544.565290349,2225.4346605651363,211.10010228526448,0.659093724757265,0,1,0,1,0
1602236943.142089,524420142.0200772,3872701713.6269135,579827565910.0756,500000000,575954864196.4486,-3372701713.6269135,23.29576058070692,30.412120581813188,32.341454893927406,0.9181921256803858,0.8231766444495426,0.5523919287671598,0.12959166276930953,0.4341990088596313,25.136730668782423,45874.533470527924,25340.72202507855,20533.811445449373,2053381.1445449374,743230.055339011,50882.51955177549,1310151.0892059263,2002498.624993162,2955.919928268832,249.6880615844155,0.5824832260259175,0,1,0,1,0
1561312925.4128842,511154749.1787205,3774345487.0643024,3284899471896.6733,500000000,3281125126409.609,-3274345487.0643024,14.560264842491303,31.807421186968593,52.112580836552596,0.9166567674667737,0.7535327213476126,0.4786209311176496,0.09932805218792945,0.2720431858339411,99.96865273138485,182442.79123477737,87320.9386164921,95121.85261828527,9512185.261828527,1804639.1285104176,137215.8620279466,7707546.133318109,9374969.39980058,489.69482916859835,53.33350741503602,0.669401748552017,0,1,0,1,0
1205903348.9793482,559040581.2878067,3626256503.6007996,1068532723666.8862,500000000,1064906467163.2854,-3126256503.6007996,14.87617578738958,30.114712631033697,47.52371054504104,0.8298959799519088,0.7680395255149867,0.45038424367752666,0.0473421097967193,0.11612196147307317,44.987256640035675,82101.7433680651,36977.33159143239,45124.41177663271,4512441.177663271,1647491.1249656887,88653.84746439435,2864950.0526975826,4423787.330198877,1265.7311425678731,113.02532483574926,0.7129282742013616,0,1,0,1,0
1803122508.9641042,605855323.893382,4426158999.53798,2658110488324.8335,500000000,2653684329325.2954,-3926158999.53798,17.615474484036753,27.59223588435207,47.0838368653624,0.9383497493652471,0.7906723019711892,0.4991660439765839,0.040739856958030896,0.23046233698263766,96.67663030700126,176434.85031027728,88070.28624898187,88364.56406129542,8836456.40612954,3713783.370261784,355655.1068839162,5122673.035867756,8480801.299245624,864.033087520334,58.956693165830394,0.6296551564286489,0,1,0,0,0
2042877231.8758366,665938274.6370971,4926041455.997288,1152405585660.868,500000000,1147479544204.8706,-4426041455.997288,18.799793591187058,29.734390608692514,40.66184183872788,0.8015435175820343,0.7613112356059847,0.4780699841524026,0.08094192557903791,0.35908740327247296,42.43587404168078,77445.47012606743,37024.35467584443,40421.115450223006,4042111.5450223004,1790887.8021014961,117202.39360128123,2251223.7429208043,3924909.1514210193,2188.161648298048,127.39148365229657,0.708270180990181,0,1,0,0,0
1673425935.2513483,650486506.0585389,4489692087.791945,1119303988516.6104,500000000,1114814296428.8184,-3989692087.7919455,25.191140164102297,20.680346229064224,53.34848009601221,0.8769697223481029,0.6848328155989697,0.4287089524047248,0.051960301476076526,0.26949361286236934,56.82154090422974,103699.31215021928,44456.82347701106,59242.48867320822,5924248.867320823,2986419.567188718,259054.8121366865,2937829.3001321047,5665194.055184136,1528.2344987130664,88.25823001463777,0.7425269873384567,0,1,0,0,0
1626868813.1279988,514834673.82067424,3855833522.6664352,1554962812976.1052,500000000,1551106979453.4387,-3355833522.6664352,24.77853119651411,21.787351994019232,29.9849310606872,0.9080068381517945,0.7204029904413822,0.4713875579083416,0.09895391733371567,0.3705386544010998,37.037287281055534,67593.04928792635,31862.522435413768,35730.52685251258,3573052.685251258,317139.20806777984,10830.061059751868,3255913.477183478,3562222.624191506,1184.2555245054966,140.3618057457826,0.6916508600512079,0,1,0,1,0
1312243649.265117,478127508.7700338,3382285544.0718107,2634906376230.4536,500000000,2631524090686.382,-2882285544.0718107,15.351359167416629,26.858189754404286,49.676236239607626,0.9712655388566027,0.8212644119317061,0.5185722442348852,0.07081304116051401,0.19626526153896884,98.88894857238924,180472.33114461036,93587.94178396197,86884.38936064839,8688438.93606484,2645016.600158259,363379.9792500312,6043422.33590658,8325058.956814808,559.6639380928572,60.05963472375233,0.5863526447441507,0,1,0,1,0
1648027393.769002,656071619.11525,4488474162.991465,916622158597.7002,500000000,912133684434.7087,-3988474162.9914646,21.099533062941518,32.51373495217674,40.5858051403266,0.8055125882519591,0.706676558271119,0.4330717418900985,0.05606304728667763,0.281352505400334,43.82220398537275,79975.52227330527,34635.13873947068,45340.38353383458,4534038.353383458,1291963.089880636,40154.086811887035,3242075.2635028223,4493884.266571571,1384.4447763195974,111.2623223787325,0.7534795999716873,0,1,0,0,0
1946456290.744332,682870303.996134,4902927340.96217,2763891990016.2744,500000000,2758989062675.312,-4402927340.96217,16.37969447605682,23.069339971463098,40.73964861568303,0.9611282354118925,0.9160684409211123,0.5696637959787991,0.12758864960393135,0.15883386525033732,81.82824101347632,149336.5398495943,85071.62016905908,64264.91968053521,6426491.968053522,3724154.1943970416,115197.38120582979,2702337.77365648,6311294.586847692,1814.3280935336647,79.22304895131435,0.49843424477913467,0,1,0,0,0
1333993252.4714775,451587118.8935133,3289129148.478329,680785600865.321,500000000,677496471716.8428,-2789129148.478329,15.859887672003318,26.012756111080677,33.57964380766118,0.9425034690477556,0.8263571605532316,0.5183881832167623,0.12018954464717797,0.20625740796308545,25.01080502286841,45644.71916673485,23661.683042283006,21983.036124451846,2198303.6124451845,371057.1781043663,20980.93390186942,1827246.4343408183,2177322.6785433153,1800.0468282018496,229.6398255193451,0.5962562195644958,0,1,0,1,0
